"","target_input.X0","target_input.X1","target_input.X2","target_input.X3","target_input.X4","target_input.X5","target_input.X6","target_input.X7","target_input.X8","target_input.X9","target_input.X10","target_input.X11","target_input.X12","target_input.X13","target_input.X14","target_input.X15","target_input.X16","target_input.X17","target_input.X18","target_input.X19","Y"
"0",2.95501921147107,2.86179720945175,3.02902572615637,2.14768521328775,3.04545737836353,2.67964130324865,1.80596935085154,2.99061889753454,2.74061403957623,3.28302004519071,2.74307231894321,2.46591986081317,1.88931079912354,1.8102341451142,4.77721942822396,3.05238260116443,3.62268581849423,1.4959516460894,1.68756974901597,4.26949141742121,0.445612146040707
"1",1.67362071310249,1.67107784718887,1.80636245680673,1.22328670014178,1.76840829868454,1.5178473056386,1.04080692590693,1.74805555997466,1.6164488431532,1.85420622865339,1.59578117054789,1.41389663449843,1.08665869191817,1.07933669975216,2.70336592318397,1.72404870279768,2.10673470069371,0.92472224824884,0.919594683916462,2.43424180232446,0.267550351565536
"2",0.527953978376656,0.540607035838928,0.594146179112404,0.387743966360268,0.569519798745999,0.478865466106744,0.333139799997101,0.565965791287873,0.52712366183843,0.583533147519405,0.514697590317377,0.450650265348743,0.347242587528157,0.354963498576706,0.852181406709288,0.54259933429941,0.679300298878894,0.312450319223168,0.2804032592791,0.77222045014342,0.0884622985787755
"3",0.300758684296754,0.307966730964733,0.338466287647339,0.220885474762577,0.324437417591723,0.272794511340279,0.18977920810842,0.322412811942622,0.300285679224694,0.332420379198794,0.293206939268722,0.256721203808366,0.197813120147115,0.202211478988304,0.485460796132482,0.309101680388816,0.386975896576067,0.177993065241415,0.15973686871839,0.439909568039068,0.0503941737729228
"4",0.289161556422115,0.29609166385409,0.325415170509097,0.212368224122046,0.311927247759299,0.262275670167296,0.182461401975815,0.309980710049161,0.288706790225912,0.319602389737513,0.281901003493727,0.246822142587047,0.190185529758523,0.194414289739952,0.466741632813768,0.2971828501076,0.372054269400149,0.1711297278012,0.153577482507637,0.422946840842162,0.0484509957105905
"5",1.99830646402983,2.04619830224335,2.24884402604483,1.46761139436571,2.15563314576478,1.81250638410584,1.26093455684669,2.14218122312065,1.99516371490115,2.20867368828082,1.94813101875713,1.70571181418522,1.31431362517154,1.34353728308194,3.22550768305472,2.0537391543913,2.57115247514747,1.18262484641492,1.06132668471475,2.92285536311787,0.33482991001687
"6",0.324076441078548,0.331843326070577,0.364707506891437,0.238010678608937,0.349590981526232,0.29394421174449,0.204492749721561,0.347409408632062,0.323566764023922,0.358192860447652,0.315939210865762,0.276624744100577,0.213149529250724,0.217888891916749,0.523098468333974,0.333066267881953,0.416978055475905,0.191792829706571,0.172121234152659,0.474015663221337,0.054301223339934
"7",1.40942766439285,1.44320630790514,1.58613457958812,1.03512255854181,1.52039191415922,1.27838081176786,0.889351097741394,1.51090412424552,1.4072110486515,1.55780199579693,1.37403836754898,1.20305741970441,0.926999945378533,0.947611714721765,2.27498626564075,1.4485249543799,1.81346229573668,0.834118392318153,0.748565456460927,2.06152223492774,0.236159241106723
"8",2.17714109074857,2.22931891770503,2.4501000341625,1.59895247773001,2.34854742388204,1.9747131869469,1.37377949071918,2.33389164707039,2.17371708727906,2.40633472861527,2.12247528967343,1.85836124062225,1.431935616983,1.46377459043575,3.51416834289877,2.23753462403741,2.80125286335453,1.28846160206971,1.15630809267398,3.18443073067282,0.36479487437543
"9",1.28060263239669,1.30891379468113,1.43685661546932,0.940182551499806,1.3793612072818,1.16152472173141,0.80721133089206,1.37023360118753,1.27554532315504,1.41566065231917,1.24644944723013,1.09227651819883,0.841482917131844,0.858436440456934,2.06715538706044,1.3163496489726,1.64510416756288,0.754209214089849,0.681858562973447,1.87232938476053,0.213855236943224
"10",0.963703846604537,0.986800178192364,1.08452816288377,0.707770690597021,1.03957625711345,0.8740998469452,0.608098659851803,1.03308892905356,0.962188223511312,1.06515560431009,0.939506222023526,0.822597067125617,0.633841264601774,0.647934674219894,1.55553425731495,0.990436831704956,1.23996472768723,0.570332996512364,0.51183571037499,1.40957706298214,0.161475168123507
"11",0.417810369114472,0.427823701384443,0.470193320952315,0.306851461191785,0.450704582364762,0.378962874312302,0.263639007383725,0.447892024398099,0.417153276122418,0.461794417205195,0.407319575191104,0.356634027620802,0.274799621954735,0.280909769481255,0.674396335045102,0.429400359557792,0.537582289817841,0.247265838598212,0.221904548613364,0.611117113473071,0.0700069838199879
"12",0.144896263313147,0.148368878012268,0.163062624283802,0.10641581302327,0.156303947126009,0.131423986768548,0.0914297725890639,0.155328554532032,0.144668384049644,0.160149891956302,0.141258065338535,0.123680362653743,0.0953002637667842,0.0974192574785994,0.233880047417741,0.148915661660373,0.186433058573971,0.0857515722594635,0.0769562995155292,0.211934869822975,0.0242783595410506
"13",2.47929495096031,2.5387142616678,2.79013641782773,1.8208626081732,2.67448985959818,2.24877315245969,1.5644390570488,2.65780008528547,2.47539574821682,2.74029715773954,2.41704237340725,2.11627333686072,1.63066636350404,1.66692409914672,4.00188112125421,2.54807018229003,3.19002388498857,1.46728035132501,1.31678595755843,3.62638097539437,0.41542281941141
"14",3.82256388666652,3.91417626670752,4.30181762179216,2.80739637124995,4.12351436790366,3.46714659285217,2.41204389177217,4.09778216184255,3.81655211642987,4.22497571329818,3.7265831907376,3.26285907558748,2.51415280377109,2.57005478946518,6.17007921825263,3.92860117580644,4.91836201079577,2.26224511142488,2.03021364839339,5.59113507268179,0.640496713214445
"15",1.27734947162912,1.20866619472611,1.25803571540409,0.924463452653886,1.29183387217326,1.1582054634764,0.77050666828723,1.26208187635974,1.1483722554775,1.42206008231894,1.16189556934507,1.0561657958006,0.80729473157786,0.75195080343096,2.06631292641609,1.32209963928518,1.53490744290651,0.602888937983608,0.749916376279998,1.83642682960817,0.184052802382555
"16",1.1917173831678,1.19974487518215,1.30401818180457,0.872405950709994,1.26774059778702,1.08083487646905,0.744633946425062,1.25534408011898,1.16358746457089,1.31929038311433,1.14455227644182,1.01016219097376,0.777018854705392,0.77913937476967,1.92450963532022,1.22670202140324,1.51088163971319,0.67362253502071,0.647721989784519,1.73648629968352,0.193481711548379
"17",5.26544599999797,5.39163879999792,5.92560099999772,3.86708879999851,5.67999459999781,4.77587129999816,3.32250479999872,5.64454939999782,5.25716499999797,5.81975399999776,5.13323599999802,4.49447249999827,3.46315619999867,3.54015919999864,8.49906499999672,5.41150859999791,6.77486899999739,3.1161622999988,2.79654719999892,7.70158999999703,0.88226147596132
"18",1.43304344022193,1.3793430207106,1.45358489221524,1.04035692402238,1.46953965584685,1.2994659873534,0.872772704120161,1.44113650005598,1.31820836794985,1.59298401294817,1.32312826386249,1.19293272892712,0.913417451098781,0.86873823273732,2.31710996650278,1.48105684049084,1.74754082478306,0.712374667059481,0.824505757750959,2.06777081406115,0.213537006043517
"19",0.567327281267905,0.540610389152356,0.565596040620002,0.411116078221577,0.57704463733162,0.514424575532712,0.343570534672341,0.56463750869557,0.514886930735816,0.631208952436233,0.51923027628656,0.470392841650047,0.359807973607976,0.338051478709766,0.917568449762893,0.586847352920125,0.685864024539667,0.273609312601026,0.330343102950839,0.81685561603993,0.0828896182622326
"20",0.824900707229811,0.814840897761513,0.874410791045459,0.601727080025793,0.863985546240144,0.748089011436036,0.509848276662857,0.852077950602057,0.785460965610301,0.914816618003949,0.779139906565553,0.693857951910877,0.532684433960566,0.5225104402252,1.33284613273942,0.85058213740602,1.02874275924665,0.442205690922146,0.45959459796023,1.19696862340882,0.12921274530603
"21",0.465835157832182,0.476999462414412,0.524239214889971,0.342122190883557,0.502510363030395,0.422522377177867,0.293942725441716,0.499374518443556,0.465102535953236,0.514874907678186,0.454138510251523,0.397626963871608,0.30638618552436,0.313198657755307,0.751914137131209,0.478757347960878,0.599374140368614,0.275687559392157,0.247411141676725,0.681361349676505,0.0780538655042429
"22",2.60675057413592,2.62199141966056,2.84820608064738,1.90797309612495,2.7710331293992,2.36419848139982,1.62797584407028,2.74342321688977,2.54225497350626,2.88604156553361,2.50163528817089,2.20882117511664,1.69887654278388,1.70178660509992,4.20975840904569,2.68349314833497,3.3023512809705,1.46990134644262,1.4184899343593,3.79762757827935,0.422520056494203
"23",0.868896315871298,0.875126189570573,0.951457488789706,0.636134127833668,0.924652572105185,0.788051902037321,0.543056858354656,0.915694410698535,0.84886840269258,0.961872541531229,0.83482414813076,0.736651755872064,0.566658982238347,0.568486074279847,1.40316733047837,0.894368695019245,1.10201533605139,0.49172779254742,0.471990939076647,1.2662153945086,0.141183766637502
"24",2.93406598800346,2.99930185703302,3.2927384561298,2.15415994551203,3.16065887294838,2.66124080820077,1.84958305777222,3.13982498264288,2.9229525760491,3.2434673641236,2.85612664237495,2.50270807685442,1.92809480641445,1.96721421698384,4.73616762907894,3.01593337652034,3.76960267587965,1.72858530602869,1.56198055999121,4.28992591357763,0.4900884757225
"25",3.62895363369623,3.71592590918938,4.08393349410174,2.66520366035204,3.91466117837786,3.29153798333523,2.28987551423625,3.89023229099831,3.62324635552063,4.01098357584869,3.53783429453466,3.09759748944777,2.38681267950476,2.43988326776177,5.85756891529616,3.72962020648363,4.66925033043088,2.14766393991548,1.9273847121864,5.30794789572214,0.608055991659827
"26",2.25618557674115,2.31025780067974,2.53905471819916,1.65700492883931,2.43381508280354,2.04640821374523,1.42365668709037,2.41862720527053,2.25263725951199,2.49370044531491,2.19953504892243,1.92583192944334,1.48392426177036,1.51691919856504,3.6417556782057,2.31877179098042,2.9029566958071,1.33524120008913,1.1982896524465,3.30004643024994,0.378039318412733
"27",0.0667431595798863,0.0683427403539048,0.0751110795077443,0.0490180176357314,0.0719978489952594,0.0605374626021992,0.0421150398411337,0.0715485566390296,0.0666381921935565,0.0737693957810377,0.0650673066458601,0.0569705387340238,0.0438978933421163,0.0448739594753802,0.107731510602298,0.0685946037729239,0.0858761371401064,0.0394995063411011,0.0354481645129936,0.0976229649660934,0.0111832726954744
"28",0.612475741439069,0.627154465471995,0.689264853527524,0.449819080851028,0.660695960798935,0.555528499482298,0.386473166910242,0.656572981444393,0.611512496993136,0.676952749328924,0.597097097773241,0.52279624115697,0.40283371272145,0.411790687974455,0.988609727915516,0.629465717071051,0.788051556112733,0.362471444040443,0.325293872501845,0.895847577870843,0.102624497836032
"29",1.35697466481911,1.38949620857487,1.52710528810414,0.996599628636536,1.46380928956623,1.2308048276512,0.856253171590761,1.45467459548914,1.35484054223968,1.49982712451703,1.32290240950859,1.15828465703118,0.892500886669662,0.912345572212931,2.19032079707034,1.39461691728502,1.74597281796611,0.803075996328601,0.720706982726785,1.984801004288,0.227370382418866
"30",2.47175603798502,2.42700992160228,2.59371774755463,1.80102376446353,2.57621178291484,2.24153974539395,1.52250285810131,2.53742070197855,2.3349056168155,2.74268861843287,2.32237500450358,2.07407329309512,1.59132202834565,1.54995033677991,3.99444246100645,2.55007873016738,3.06658127705074,1.30252808992411,1.38765712886232,3.58193839366743,0.382768492407948
"31",1.01314274551604,0.974245649559051,1.02598155500115,0.735390442260131,1.03813746295514,0.918701711368116,0.616705658734649,1.01785834517531,0.930764639364569,1.12631469114213,0.934651881838246,0.843067228335219,0.645465981869337,0.613183863515936,1.63820845578375,1.04717499432526,1.23446920271063,0.502203400814613,0.583585472705048,1.46158722360424,0.150686600669302
"32",0.95873262377482,0.974504221162365,1.06591080222603,0.703128630463863,1.02796703504782,0.869563439509151,0.602385493157953,1.01997815130704,0.94801118140952,1.06040416471458,0.928609163471775,0.815875412807607,0.628188862898465,0.636837903540832,1.54783787176518,0.986003787973446,1.22568666890969,0.55628366692052,0.514383883186944,1.39999029426805,0.158466966500876
"33",1.99946910060824,1.91181712901185,2.00512991989619,1.44981874417791,2.03935860680009,1.8130453424435,1.21319533058018,1.99701778256606,1.82297192094263,2.22394031516296,1.83542263676479,1.66007507637486,1.27024718967198,1.19842106179071,3.23355119844667,2.06765434154145,2.42435484933469,0.974331598175216,1.15956382302382,2.88098973381676,0.294098060659858
"34",2.32183861945268,2.37748429819231,2.6129390074967,1.70522233457393,2.50463699002187,2.1059569172062,1.46508386145389,2.48900715843035,2.31818704927084,2.56626496462298,2.26353961042708,1.98187196764871,1.52710517026611,1.56106023109357,3.74772760868474,2.3862460382236,2.98743021691473,1.37409556049431,1.23315884164082,3.39607491809632,0.389039934574034
"35",5.60877279999809,5.26033799999821,5.43929339999815,4.05282549999862,5.63175799999808,5.08543969999827,3.36650229999885,5.49113799999813,4.9825343999983,6.24902099999787,5.06247999999828,4.62145329999843,3.5292951999988,3.25135679999889,9.07519999999691,5.80966419999802,6.68844939999772,2.57503409999912,3.32657739999887,8.04859599999726,0.794022708723462
"36",3.17028174984656,3.15564230971101,3.4039772164479,2.31587862982951,3.34131928011135,2.87516822424157,1.96805250615284,3.30067327096659,3.04942313709668,3.51337164614525,3.01458481622123,2.67491700144065,2.05517177304793,2.03397938275994,5.1213392444474,3.26672736822374,3.97997025964055,1.73652799909877,1.74902919726714,4.6079434332917,0.503846104245794
"37",0.251801636266086,0.257836367896607,0.283371252437108,0.184930068113177,0.271625980830975,0.228389429487311,0.158887232941317,0.269930937456154,0.251405626250996,0.278309487907786,0.24547915297963,0.214932510874279,0.165613396814827,0.169295797393505,0.406438215059432,0.258786571953829,0.323984539901916,0.149019620752106,0.133735140547513,0.368301747629836,0.042191085667136
"38",1.71090962561026,1.75191364999922,1.9254148249599,1.25653922782793,1.84560955226857,1.55183135062933,1.07958669473703,1.83409228785038,1.7082188672947,1.89102179326952,1.66795042298964,1.46039599727936,1.12528877469674,1.15030948023638,2.76161451797005,1.75836997527137,2.20136880795066,1.01253950264305,0.908686467006486,2.50248971568672,0.286674604872583
"39",1.04595578646285,1.07102338555511,1.17709243513656,0.76817878430919,1.12830389276573,0.948704102489489,0.659999764713303,1.12126287249084,1.04431080522713,1.15606643237635,1.01969289923008,0.892805570216305,0.687939495878356,0.703235775324579,1.68829881006735,1.07497042675274,1.3457954811573,0.619010809196864,0.55552079082313,1.52988419698245,0.17525704298465
"40",0.811985503142173,0.785218011699752,0.830239498933743,0.589986396487476,0.835837772163133,0.736312285143362,0.495835699365474,0.820523789475018,0.751598104975696,0.902232947222928,0.75277918352218,0.677193753260703,0.518767351911549,0.496179889235024,1.3127453540658,0.838847259148622,0.994188272862355,0.409284837641362,0.464542807408676,1.17280841729806,0.122098406112615
"41",0.356788498195253,0.34436518003125,0.363613596355836,0.259150526905826,0.366695684628276,0.323534977355684,0.217634912917767,0.359825736769141,0.329408129635524,0.396511687697976,0.33021752189005,0.297333101363846,0.227728911773746,0.217310698966963,0.576853747605238,0.368653699558041,0.436125159974867,0.178820933562731,0.204597694262053,0.51512239486786,0.0534506211522053
"42",1.93838611056243,1.984841884826,2.18141116158723,1.42360423375941,2.09099526245443,1.75815735148623,1.22312471851331,2.07794670334545,1.93533759855005,2.14244535419984,1.88971520449342,1.65456507735618,1.27490318517903,1.30325055512103,3.12878900453395,1.99215662024245,2.49405500891662,1.1471631691937,1.02950220171516,2.83521188618144,0.324789845131522
"43",0.424668189421851,0.434845877673535,0.4779109401001,0.311888033611876,0.458102318912376,0.385183062912958,0.267966302904143,0.455243596420929,0.424000311092722,0.46937417914087,0.414005202597285,0.362487716896404,0.279310104621538,0.285520542367942,0.685465684260863,0.436448414664736,0.546406012292259,0.251324389593138,0.225546826623376,0.621147815582846,0.0711560584978534
"44",2.04785419408292,2.09693350374502,2.30460380000326,1.5040006141875,2.20908176894765,1.85744722709249,1.29219925330934,2.19529630775783,2.04463352092794,2.26343744431732,1.99643465564312,1.74800470070633,1.34690184818803,1.37685010262022,3.30548369616427,2.10466133027018,2.63490384214602,1.21194786453001,1.08764213182907,2.99532715416834,0.343131970933872
"45",1.60463800101788,1.64309509702359,1.80581940133268,1.1784904150172,1.73097116193697,1.45544073112718,1.01252913060818,1.7201692821202,1.60211437675387,1.77356266211368,1.56434717093158,1.36968480315435,1.05539246665538,1.0788590333987,2.59007929662958,1.64915039341303,2.06463274892915,0.949646515018725,0.85224421801309,2.34704980019913,0.268868067617103
"46",2.89083528758019,2.96011766162383,3.25327360130946,2.12310918452989,3.11843076976669,2.62204897419544,1.82412166395678,3.09897064522352,2.88628885276414,3.19516147886352,2.8182493502501,2.46755539835728,1.90134209891472,1.94361828779778,4.66615686751659,2.97102657969025,3.719538738776,1.71083549972159,1.53536040995266,4.22832712413625,0.484379216420138
"47",1.1137443748964,1.14043660973319,1.25338001408247,0.817964593735248,1.20142947723554,1.01018979125494,0.702774471823717,1.19393212713128,1.11199278212183,1.2309913121853,1.08577938507312,0.950668464741938,0.732524982145407,0.748812616298364,1.79771776894662,1.14463945940259,1.43301673579219,0.659129014501192,0.59152419626605,1.62903627541872,0.186615484431917
"48",0.921362578947968,0.943444150699472,1.03687836114484,0.676674095563568,0.993901461161416,0.835695418335235,0.581381252622286,0.987699160181912,0.91991354623236,1.01835695481119,0.898228100584177,0.786455463337906,0.605992830945687,0.619467032877818,1.48719034380875,0.946921024295969,1.18548566899644,0.545274860505346,0.489347709641637,1.34764592104826,0.154380599249993
"49",1.29456867490429,1.32559458341773,1.45687515066749,0.950766948052116,1.39649007563377,1.17420127000722,0.816874892705983,1.38777547755495,1.29253269861721,1.43085148419506,1.26206337060355,1.10501623389904,0.851455609424269,0.870387656524107,2.08959000148809,1.33047979554537,1.66567716846401,0.766143285772508,0.68756234571797,1.89352187088352,0.21691383215302
